Product naam;Prijs;Categorie;Sector*;Merk;Maten;Kleuren;Product foto;Product beschrijving;EAN
Blaklader inlegzool Comfort gel 2461 Rood;€ 15,83;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Rood;https://www.roerdink.nl/write/assets/modellen/0074216/0074216_0_Large.jpg;· Binnenzool Comfort gel heeft een hielkussen van gel en geeft uitgebreide stabiele en comfortabele bescherming tegen piek gebruik in de hiel en de maximale schokdemping.  · De zool is zacht en heeft een geschikt als je een lage, neutrale of hoge boog van de voet;7330509447666
Blaklader CRADLE Veiligheidsschoen 2442 Zwart/Medium grijs;€ 143,54;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart/Medium grijs;https://www.roerdink.nl/write/assets/modellen/0074212/0074212_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074212/0074212_1_Large.jpg;· Een flexibele schoen met een bovenwerk van textiel en Freelock-sluiting waardoor je de schoenen snel aan- en uittrekt.  · De neus is gemaakt van composiet en versterkt met KPU, perforatiebescherming van textiel en de buitenzool van rubber.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Deze schoen is het meest geschikt voor werk in magazijnen, service, logistiek en industrie.  · Damesleest in de maten 35-39;7330509826195
Blaklader CRADLE Veiligheidsschoen 2442 Zwart/Medium grijs;€ 143,54;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart/Medium grijs;https://www.roerdink.nl/write/assets/modellen/0074212/0074212_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074212/0074212_1_Large.jpg;· Een flexibele schoen met een bovenwerk van textiel en Freelock-sluiting waardoor je de schoenen snel aan- en uittrekt.  · De neus is gemaakt van composiet en versterkt met KPU, perforatiebescherming van textiel en de buitenzool van rubber.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Deze schoen is het meest geschikt voor werk in magazijnen, service, logistiek en industrie.  · Damesleest in de maten 35-39;7330509826201
Blaklader CRADLE Veiligheidsschoen 2442 Zwart/Medium grijs;€ 143,54;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Zwart/Medium grijs;https://www.roerdink.nl/write/assets/modellen/0074212/0074212_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074212/0074212_1_Large.jpg;· Een flexibele schoen met een bovenwerk van textiel en Freelock-sluiting waardoor je de schoenen snel aan- en uittrekt.  · De neus is gemaakt van composiet en versterkt met KPU, perforatiebescherming van textiel en de buitenzool van rubber.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Deze schoen is het meest geschikt voor werk in magazijnen, service, logistiek en industrie.  · Damesleest in de maten 35-39;7330509826218
Blaklader CRADLE Veiligheidsschoen 2442 Zwart/Medium grijs;€ 143,54;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;45;Zwart/Medium grijs;https://www.roerdink.nl/write/assets/modellen/0074212/0074212_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074212/0074212_1_Large.jpg;· Een flexibele schoen met een bovenwerk van textiel en Freelock-sluiting waardoor je de schoenen snel aan- en uittrekt.  · De neus is gemaakt van composiet en versterkt met KPU, perforatiebescherming van textiel en de buitenzool van rubber.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Deze schoen is het meest geschikt voor werk in magazijnen, service, logistiek en industrie.  · Damesleest in de maten 35-39;7330509826225
Blaklader CRADLE Veiligheidsschoen 2442 Zwart/Medium grijs;€ 143,54;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Zwart/Medium grijs;https://www.roerdink.nl/write/assets/modellen/0074212/0074212_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074212/0074212_1_Large.jpg;· Een flexibele schoen met een bovenwerk van textiel en Freelock-sluiting waardoor je de schoenen snel aan- en uittrekt.  · De neus is gemaakt van composiet en versterkt met KPU, perforatiebescherming van textiel en de buitenzool van rubber.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Deze schoen is het meest geschikt voor werk in magazijnen, service, logistiek en industrie.  · Damesleest in de maten 35-39;7330509826232
Blaklader CRADLE Veiligheidsschoen 2442 Zwart/Medium grijs;€ 143,54;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Zwart/Medium grijs;https://www.roerdink.nl/write/assets/modellen/0074212/0074212_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074212/0074212_1_Large.jpg;· Een flexibele schoen met een bovenwerk van textiel en Freelock-sluiting waardoor je de schoenen snel aan- en uittrekt.  · De neus is gemaakt van composiet en versterkt met KPU, perforatiebescherming van textiel en de buitenzool van rubber.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Deze schoen is het meest geschikt voor werk in magazijnen, service, logistiek en industrie.  · Damesleest in de maten 35-39;7330509826249
Blaklader CRADLE Veiligheidsschoen 2442 Zwart/Medium grijs;€ 143,54;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Zwart/Medium grijs;https://www.roerdink.nl/write/assets/modellen/0074212/0074212_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074212/0074212_1_Large.jpg;· Een flexibele schoen met een bovenwerk van textiel en Freelock-sluiting waardoor je de schoenen snel aan- en uittrekt.  · De neus is gemaakt van composiet en versterkt met KPU, perforatiebescherming van textiel en de buitenzool van rubber.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Deze schoen is het meest geschikt voor werk in magazijnen, service, logistiek en industrie.  · Damesleest in de maten 35-39;7330509826256
Blaklader GECKO Veiligheidsschoen 2470 Zwart;€ 167,30;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart/Zwart;https://www.roerdink.nl/write/assets/modellen/0074217/0074217_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074217/0074217_1_Large.jpg;· Een kwaliteitsschoen in een zeer sterk bovenmateriaal van textiel met reflecterende draden en KPU-versterkte teen- en hieldelen.  · De Freelock-sluiting zorgt dat je eenvoudig en soepel in en uit je schoenen kan stappen.  · De buitenzool is gemaakt van nitrilrubber voor de beste duurzaamheid en de perforatiebescherming van textiel voldoet ook aan de strenge eisen van EN 22568-4 met 3 mm spijkers.  · De neus is gemaakt van composiet.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Het meest geschikt voor buitenwerkin de bouw, transport, onderhoud, reparatie en service.  · Damesleest in de maten 35-39;7330509825358
Blaklader GECKO Veiligheidsschoen 2470 Zwart;€ 167,30;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart/Zwart;https://www.roerdink.nl/write/assets/modellen/0074217/0074217_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074217/0074217_1_Large.jpg;· Een kwaliteitsschoen in een zeer sterk bovenmateriaal van textiel met reflecterende draden en KPU-versterkte teen- en hieldelen.  · De Freelock-sluiting zorgt dat je eenvoudig en soepel in en uit je schoenen kan stappen.  · De buitenzool is gemaakt van nitrilrubber voor de beste duurzaamheid en de perforatiebescherming van textiel voldoet ook aan de strenge eisen van EN 22568-4 met 3 mm spijkers.  · De neus is gemaakt van composiet.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Het meest geschikt voor buitenwerkin de bouw, transport, onderhoud, reparatie en service.  · Damesleest in de maten 35-39;7330509825365
Blaklader GECKO Veiligheidsschoen 2470 Zwart;€ 167,30;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Zwart/Zwart;https://www.roerdink.nl/write/assets/modellen/0074217/0074217_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074217/0074217_1_Large.jpg;· Een kwaliteitsschoen in een zeer sterk bovenmateriaal van textiel met reflecterende draden en KPU-versterkte teen- en hieldelen.  · De Freelock-sluiting zorgt dat je eenvoudig en soepel in en uit je schoenen kan stappen.  · De buitenzool is gemaakt van nitrilrubber voor de beste duurzaamheid en de perforatiebescherming van textiel voldoet ook aan de strenge eisen van EN 22568-4 met 3 mm spijkers.  · De neus is gemaakt van composiet.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Het meest geschikt voor buitenwerkin de bouw, transport, onderhoud, reparatie en service.  · Damesleest in de maten 35-39;7330509825372
Blaklader GECKO Veiligheidsschoen 2470 Zwart;€ 167,30;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;45;Zwart/Zwart;https://www.roerdink.nl/write/assets/modellen/0074217/0074217_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074217/0074217_1_Large.jpg;· Een kwaliteitsschoen in een zeer sterk bovenmateriaal van textiel met reflecterende draden en KPU-versterkte teen- en hieldelen.  · De Freelock-sluiting zorgt dat je eenvoudig en soepel in en uit je schoenen kan stappen.  · De buitenzool is gemaakt van nitrilrubber voor de beste duurzaamheid en de perforatiebescherming van textiel voldoet ook aan de strenge eisen van EN 22568-4 met 3 mm spijkers.  · De neus is gemaakt van composiet.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Het meest geschikt voor buitenwerkin de bouw, transport, onderhoud, reparatie en service.  · Damesleest in de maten 35-39;7330509825389
Blaklader GECKO Veiligheidsschoen 2470 Zwart;€ 167,30;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Zwart/Zwart;https://www.roerdink.nl/write/assets/modellen/0074217/0074217_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074217/0074217_1_Large.jpg;· Een kwaliteitsschoen in een zeer sterk bovenmateriaal van textiel met reflecterende draden en KPU-versterkte teen- en hieldelen.  · De Freelock-sluiting zorgt dat je eenvoudig en soepel in en uit je schoenen kan stappen.  · De buitenzool is gemaakt van nitrilrubber voor de beste duurzaamheid en de perforatiebescherming van textiel voldoet ook aan de strenge eisen van EN 22568-4 met 3 mm spijkers.  · De neus is gemaakt van composiet.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Het meest geschikt voor buitenwerkin de bouw, transport, onderhoud, reparatie en service.  · Damesleest in de maten 35-39;7330509825396
Blaklader GECKO Veiligheidsschoen 2470 Zwart;€ 167,30;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Zwart/Zwart;https://www.roerdink.nl/write/assets/modellen/0074217/0074217_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074217/0074217_1_Large.jpg;· Een kwaliteitsschoen in een zeer sterk bovenmateriaal van textiel met reflecterende draden en KPU-versterkte teen- en hieldelen.  · De Freelock-sluiting zorgt dat je eenvoudig en soepel in en uit je schoenen kan stappen.  · De buitenzool is gemaakt van nitrilrubber voor de beste duurzaamheid en de perforatiebescherming van textiel voldoet ook aan de strenge eisen van EN 22568-4 met 3 mm spijkers.  · De neus is gemaakt van composiet.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Het meest geschikt voor buitenwerkin de bouw, transport, onderhoud, reparatie en service.  · Damesleest in de maten 35-39;7330509825402
Blaklader GECKO Veiligheidsschoen 2470 Zwart;€ 167,30;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Zwart/Zwart;https://www.roerdink.nl/write/assets/modellen/0074217/0074217_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074217/0074217_1_Large.jpg;· Een kwaliteitsschoen in een zeer sterk bovenmateriaal van textiel met reflecterende draden en KPU-versterkte teen- en hieldelen.  · De Freelock-sluiting zorgt dat je eenvoudig en soepel in en uit je schoenen kan stappen.  · De buitenzool is gemaakt van nitrilrubber voor de beste duurzaamheid en de perforatiebescherming van textiel voldoet ook aan de strenge eisen van EN 22568-4 met 3 mm spijkers.  · De neus is gemaakt van composiet.  · De binnenzool, die anatomisch is ontworpen voor het beste comfort, is gemaakt van een zacht PU-materiaal en heeft een bovenwerk van textiel met een goede vochtopname.  · Het meest geschikt voor buitenwerkin de bouw, transport, onderhoud, reparatie en service.  · Damesleest in de maten 35-39;7330509825419
Blaklader Veiligheidslaars S5 2422 Army Groen/Zwart;€ 120,77;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Army Groen/Zwart;https://www.roerdink.nl/write/assets/modellen/0074206/0074206_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074206/0074206_1_Large.jpg;· Zeer comfortabele en lichte polyurethaan laars geschikt voor koele, koude, natte en vuile omstandigheden.  · 100% metaalvrije neus en perforatiebescherming waardoor deze metaalvrij is.  · Een zelflozende buitenzool in PU en TPU voorkomt dat vuil en klei vast komen te zitten in het zoolpatroon.  · De zool geeft een zeer goede grip en demping op alle terreinen om vermoeide voeten te voorkomen.  · De laarzen zijn getest en gecertificeerd volgens EN ISO 20345: 2011;7330509723036
Blaklader Veiligheidslaars S5 2422 Army Groen/Zwart;€ 120,77;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Army Groen/Zwart;https://www.roerdink.nl/write/assets/modellen/0074206/0074206_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074206/0074206_1_Large.jpg;· Zeer comfortabele en lichte polyurethaan laars geschikt voor koele, koude, natte en vuile omstandigheden.  · 100% metaalvrije neus en perforatiebescherming waardoor deze metaalvrij is.  · Een zelflozende buitenzool in PU en TPU voorkomt dat vuil en klei vast komen te zitten in het zoolpatroon.  · De zool geeft een zeer goede grip en demping op alle terreinen om vermoeide voeten te voorkomen.  · De laarzen zijn getest en gecertificeerd volgens EN ISO 20345: 2011;7330509723043
Blaklader Veiligheidslaars S5 2422 Army Groen/Zwart;€ 120,77;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Army Groen/Zwart;https://www.roerdink.nl/write/assets/modellen/0074206/0074206_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074206/0074206_1_Large.jpg;· Zeer comfortabele en lichte polyurethaan laars geschikt voor koele, koude, natte en vuile omstandigheden.  · 100% metaalvrije neus en perforatiebescherming waardoor deze metaalvrij is.  · Een zelflozende buitenzool in PU en TPU voorkomt dat vuil en klei vast komen te zitten in het zoolpatroon.  · De zool geeft een zeer goede grip en demping op alle terreinen om vermoeide voeten te voorkomen.  · De laarzen zijn getest en gecertificeerd volgens EN ISO 20345: 2011;7330509723050
Blaklader Veiligheidslaars S5 2422 Army Groen/Zwart;€ 120,77;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;45;Army Groen/Zwart;https://www.roerdink.nl/write/assets/modellen/0074206/0074206_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074206/0074206_1_Large.jpg;· Zeer comfortabele en lichte polyurethaan laars geschikt voor koele, koude, natte en vuile omstandigheden.  · 100% metaalvrije neus en perforatiebescherming waardoor deze metaalvrij is.  · Een zelflozende buitenzool in PU en TPU voorkomt dat vuil en klei vast komen te zitten in het zoolpatroon.  · De zool geeft een zeer goede grip en demping op alle terreinen om vermoeide voeten te voorkomen.  · De laarzen zijn getest en gecertificeerd volgens EN ISO 20345: 2011;7330509723067
Blaklader Veiligheidslaars S5 2422 Army Groen/Zwart;€ 120,77;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Army Groen/Zwart;https://www.roerdink.nl/write/assets/modellen/0074206/0074206_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074206/0074206_1_Large.jpg;· Zeer comfortabele en lichte polyurethaan laars geschikt voor koele, koude, natte en vuile omstandigheden.  · 100% metaalvrije neus en perforatiebescherming waardoor deze metaalvrij is.  · Een zelflozende buitenzool in PU en TPU voorkomt dat vuil en klei vast komen te zitten in het zoolpatroon.  · De zool geeft een zeer goede grip en demping op alle terreinen om vermoeide voeten te voorkomen.  · De laarzen zijn getest en gecertificeerd volgens EN ISO 20345: 2011;7330509723074
Blaklader Veiligheidslaars S5 2422 Army Groen/Zwart;€ 120,77;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Army Groen/Zwart;https://www.roerdink.nl/write/assets/modellen/0074206/0074206_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074206/0074206_1_Large.jpg;· Zeer comfortabele en lichte polyurethaan laars geschikt voor koele, koude, natte en vuile omstandigheden.  · 100% metaalvrije neus en perforatiebescherming waardoor deze metaalvrij is.  · Een zelflozende buitenzool in PU en TPU voorkomt dat vuil en klei vast komen te zitten in het zoolpatroon.  · De zool geeft een zeer goede grip en demping op alle terreinen om vermoeide voeten te voorkomen.  · De laarzen zijn getest en gecertificeerd volgens EN ISO 20345: 2011;7330509723081
Blaklader Veiligheidslaars S5 2422 Army Groen/Zwart;€ 120,77;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Army Groen/Zwart;https://www.roerdink.nl/write/assets/modellen/0074206/0074206_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074206/0074206_1_Large.jpg;· Zeer comfortabele en lichte polyurethaan laars geschikt voor koele, koude, natte en vuile omstandigheden.  · 100% metaalvrije neus en perforatiebescherming waardoor deze metaalvrij is.  · Een zelflozende buitenzool in PU en TPU voorkomt dat vuil en klei vast komen te zitten in het zoolpatroon.  · De zool geeft een zeer goede grip en demping op alle terreinen om vermoeide voeten te voorkomen.  · De laarzen zijn getest en gecertificeerd volgens EN ISO 20345: 2011;7330509723098
Blaklader Winterschoen S3 2322 Zwart/Grijs;€ 243,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart/Grijs;https://www.roerdink.nl/write/assets/modellen/0074201/0074201_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_3_Large.jpg;· Robuuste, hoge winterschoen voor bescherming tegen kou en vocht.  · Comfortabele, slijtvaste winterschoenen die zijn ontworpen die bestand zijn tegen zware omstandigheden en die de voeten effectief beschermen tegen vocht en kou.  · Stevige, versterkte hielkap biedt ondersteuning en beschermt de enkel.  · Het bovenwerk van ademend, waterbestendig leer, heeft een praktische binnenrits zodat je ze gemakkelijk aan en uit kunt trekken.  · De voering van pure wol voelt van nature zacht en is warmer en duurzamer dan de meeste synthetische voeringen.  · De oliebestendige buitenzool biedt superieure grip en langdurige schokabsorptie.  · De laarzen zijn antistatisch en gemaakt met een brede leest zodat de meeste voeten passen.  · Gecertificeerd volgens EN ISO 20345: 2011 S3 SRC.  · Voldoet aan ESD (IEC 61340-5-1).  · ESD (IEC 61340-5-1) goedgekeurd;7330509648674
Blaklader Winterschoen S3 2322 Zwart/Grijs;€ 243,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart/Grijs;https://www.roerdink.nl/write/assets/modellen/0074201/0074201_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_3_Large.jpg;· Robuuste, hoge winterschoen voor bescherming tegen kou en vocht.  · Comfortabele, slijtvaste winterschoenen die zijn ontworpen die bestand zijn tegen zware omstandigheden en die de voeten effectief beschermen tegen vocht en kou.  · Stevige, versterkte hielkap biedt ondersteuning en beschermt de enkel.  · Het bovenwerk van ademend, waterbestendig leer, heeft een praktische binnenrits zodat je ze gemakkelijk aan en uit kunt trekken.  · De voering van pure wol voelt van nature zacht en is warmer en duurzamer dan de meeste synthetische voeringen.  · De oliebestendige buitenzool biedt superieure grip en langdurige schokabsorptie.  · De laarzen zijn antistatisch en gemaakt met een brede leest zodat de meeste voeten passen.  · Gecertificeerd volgens EN ISO 20345: 2011 S3 SRC.  · Voldoet aan ESD (IEC 61340-5-1).  · ESD (IEC 61340-5-1) goedgekeurd;7330509648681
Blaklader Winterschoen S3 2322 Zwart/Grijs;€ 243,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Zwart/Grijs;https://www.roerdink.nl/write/assets/modellen/0074201/0074201_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_3_Large.jpg;· Robuuste, hoge winterschoen voor bescherming tegen kou en vocht.  · Comfortabele, slijtvaste winterschoenen die zijn ontworpen die bestand zijn tegen zware omstandigheden en die de voeten effectief beschermen tegen vocht en kou.  · Stevige, versterkte hielkap biedt ondersteuning en beschermt de enkel.  · Het bovenwerk van ademend, waterbestendig leer, heeft een praktische binnenrits zodat je ze gemakkelijk aan en uit kunt trekken.  · De voering van pure wol voelt van nature zacht en is warmer en duurzamer dan de meeste synthetische voeringen.  · De oliebestendige buitenzool biedt superieure grip en langdurige schokabsorptie.  · De laarzen zijn antistatisch en gemaakt met een brede leest zodat de meeste voeten passen.  · Gecertificeerd volgens EN ISO 20345: 2011 S3 SRC.  · Voldoet aan ESD (IEC 61340-5-1).  · ESD (IEC 61340-5-1) goedgekeurd;7330509648698
Blaklader Winterschoen S3 2322 Zwart/Grijs;€ 243,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;45;Zwart/Grijs;https://www.roerdink.nl/write/assets/modellen/0074201/0074201_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_3_Large.jpg;· Robuuste, hoge winterschoen voor bescherming tegen kou en vocht.  · Comfortabele, slijtvaste winterschoenen die zijn ontworpen die bestand zijn tegen zware omstandigheden en die de voeten effectief beschermen tegen vocht en kou.  · Stevige, versterkte hielkap biedt ondersteuning en beschermt de enkel.  · Het bovenwerk van ademend, waterbestendig leer, heeft een praktische binnenrits zodat je ze gemakkelijk aan en uit kunt trekken.  · De voering van pure wol voelt van nature zacht en is warmer en duurzamer dan de meeste synthetische voeringen.  · De oliebestendige buitenzool biedt superieure grip en langdurige schokabsorptie.  · De laarzen zijn antistatisch en gemaakt met een brede leest zodat de meeste voeten passen.  · Gecertificeerd volgens EN ISO 20345: 2011 S3 SRC.  · Voldoet aan ESD (IEC 61340-5-1).  · ESD (IEC 61340-5-1) goedgekeurd;7330509648704
Blaklader Winterschoen S3 2322 Zwart/Grijs;€ 243,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Zwart/Grijs;https://www.roerdink.nl/write/assets/modellen/0074201/0074201_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_1_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0074201/0074201_3_Large.jpg;· Robuuste, hoge winterschoen voor bescherming tegen kou en vocht.  · Comfortabele, slijtvaste winterschoenen die zijn ontworpen die bestand zijn tegen zware omstandigheden en die de voeten effectief beschermen tegen vocht en kou.  · Stevige, versterkte hielkap biedt ondersteuning en beschermt de enkel.  · Het bovenwerk van ademend, waterbestendig leer, heeft een praktische binnenrits zodat je ze gemakkelijk aan en uit kunt trekken.  · De voering van pure wol voelt van nature zacht en is warmer en duurzamer dan de meeste synthetische voeringen.  · De oliebestendige buitenzool biedt superieure grip en langdurige schokabsorptie.  · De laarzen zijn antistatisch en gemaakt met een brede leest zodat de meeste voeten passen.  · Gecertificeerd volgens EN ISO 20345: 2011 S3 SRC.  · Voldoet aan ESD (IEC 61340-5-1).  · ESD (IEC 61340-5-1) goedgekeurd;7330509648711
